row_id,image_path_flat,image_path,attribute,caption_raw,caption_norm,panelist,session_date,year_folder,session_num,bimester,view,panel_slot,panel_replicate,dairy_id,product_code
36557,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Spessore della Crosta,Più marcata su un lato,Più marcata su un lato,TG_20,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36558,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Spessore della Crosta,Mediamente 12 ma in alcuni punti anche di più,Mediamente 12 ma in alcuni punti anche di più,TG_24,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36559,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Struttura della Pasta,Non regolare strirata,Non regolare strirata,Q_02,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36560,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Struttura della Pasta,"Frattura irregolare con striature e microocchiature 0,5 mm","Frattura irregolare con striature e microocchiature 0,5 mm",Q_09,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36564,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Struttura della Pasta,"Frattura irregolare, leggera striature","Frattura irregolare, leggera striature",TG_14,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36565,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Struttura della Pasta,Microocchiatura centrale,Microocchiatura centrale,TG_15,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36566,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Struttura della Pasta,"Poco grandiosa, qualche zona con micro occhiatura","Poco grandiosa, qualche zona con micro occhiatura",TG_19,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36567,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Struttura della Pasta,"Stirata, difettosa","Stirata, difettosa",TG_20,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36568,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Struttura della Pasta,Grana grossolana .,Grana grossolana .,TG_24,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36569,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Colore della Pasta,Leggero alone,Leggero alone,Q_02,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36570,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Colore della Pasta,Colore uniforme tendente al grigio,Colore uniforme tendente al grigio,Q_09,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36571,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Colore della Pasta,Omogenea,Omogenea,TG_05,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36574,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Colore della Pasta,Giallo paglierino omogeneo,Giallo paglierino omogeneo,TG_14,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36575,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Colore della Pasta,Zone grigiastre,Zone grigiastre,TG_15,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36576,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Colore della Pasta,Chiaro e abbastanza omogeneo,Chiaro e abbastanza omogeneo,TG_19,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36577,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Colore della Pasta,"Non molto  carico, abbastanza  Omogeneo","Non molto carico, abbastanza Omogeneo",TG_20,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36578,data/images_flat/2018-2019_Trentingrana__2018-09-19__P3a_307_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P3a_307_grana.bmp,Colore della Pasta,Omogenea tranne nel sottocrosta,Omogenea tranne nel sottocrosta,TG_24,2018-09-19,2018-2019_Trentingrana,3,,Grana,3,a,TN_307,C0E
36579,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Profumo,"caratteristico, abbastanza complesso, nite di latte cotto e burro cotto, brodo, lievissima nota ossidata","caratteristico, abbastanza complesso, nite di latte cotto e burro cotto, brodo, lievissima nota ossidata",TG_20,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36580,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Profumo,latte fresco,latte fresco,TG_15,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36582,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Profumo,delicato ma positivo.,delicato ma positivo.,TG_13,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36583,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Profumo,"grana tipico, nocciola e burro","grana tipico, nocciola e burro",TG_24,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36587,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Profumo,"burroso, con leggero sentore erbaceo","burroso, con leggero sentore erbaceo",TG_14,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36588,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Profumo,"panna e floreale, ma un po stucchevole","panna e floreale, ma un po stucchevole",TG_19,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36589,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Sapore,"dolce sapido, buon umami, piccantezza contenuta, equilibrato","dolce sapido, buon umami, piccantezza contenuta, equilibrato",TG_20,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36590,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Sapore,piccante fastidioso,piccante fastidioso,TG_15,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36591,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Sapore,piccante salato,piccante salato,Q_09,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36592,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Sapore,"sapido, dolce.","sapido, dolce.",TG_13,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36593,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Sapore,molto salato,molto salato,TG_24,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36595,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Sapore,acido ;amaro,acido ;amaro,TG_05,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36597,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Sapore,al palato piccante abbastanza persistente con note di amaro,al palato piccante abbastanza persistente con note di amaro,TG_14,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36598,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Sapore,"piccante, salato","piccante, salato",TG_19,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36599,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,"pastoso, persistente in bocca","pastoso, persistente in bocca",TG_20,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36600,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,asciutto e poco sol lascia sensazione di farina in bocca,asciutto e poco sol lascia sensazione di farina in bocca,TG_15,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36601,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,tirosina molto scarsa,tirosina molto scarsa,Q_09,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36602,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,Friabile e morbido. pochi cristalli. impasta la bocca,Friabile e morbido. pochi cristalli. impasta la bocca,TG_13,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36603,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,con cristalli,con cristalli,TG_24,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36604,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,legg asciutto,legg asciutto,Q_02,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36605,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,secco,secco,TG_05,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36606,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,"poco friabile, compatto, poco granuloso, abbastanza solubile","poco friabile, compatto, poco granuloso, abbastanza solubile",TG_11,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36607,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,granuloso e solubile,granuloso e solubile,TG_14,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36608,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Texture,friabile ma asciutto,friabile ma asciutto,TG_19,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36609,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Spessore della Crosta,Piatto circa 10mm Scalzo e spigoli circa 15mm  La colorazione mattoncino imputabile alla crosta è molto sfumata e per un Piatto va verso i 20mm  Media 11mm,Piatto circa 10mm Scalzo e spigoli circa 15mm La colorazione mattoncino imputabile alla crosta è molto sfumata e per un Piatto va verso i 20mm Media 11mm,Q_02,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36610,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Spessore della Crosta,10 mm,10 mm,Q_09,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36611,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Spessore della Crosta,"Mediamente 0,9","Mediamente 0,9",TG_05,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36613,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Spessore della Crosta,"1,1 con sottocrosta  marcato","1,1 con sottocrosta marcato",TG_13,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36615,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Spessore della Crosta,12 mm,12 mm,TG_15,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36616,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Spessore della Crosta,10 mm,10 mm,TG_19,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36617,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Spessore della Crosta,Ok,Ok,TG_20,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36618,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Spessore della Crosta,"Mediamente  0,9","Mediamente 0,9",TG_24,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36619,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,Microocchiatura centrale diffusa Struttura non omogenea,Microocchiatura centrale diffusa Struttura non omogenea,Q_02,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36620,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,Fitta microocchiatura inf 1 mm,Fitta microocchiatura inf 1 mm,Q_09,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36621,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,Grana grossolana,Grana grossolana,TG_05,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36622,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,Microocchiatura diffusa,Microocchiatura diffusa,TG_11,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36623,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,Microocchiatura diffusa molto impattante visivamente  Struttura grandiosa regolare,Microocchiatura diffusa molto impattante visivamente Struttura grandiosa regolare,TG_13,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36624,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,Microocchitura diffusa su quasiu tutta la superficie,Microocchitura diffusa su quasiu tutta la superficie,TG_14,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36625,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,"Spugnosa tutta la pasta, grana discreta","Spugnosa tutta la pasta, grana discreta",TG_15,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36626,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,Microocchiatura molto diffusa,Microocchiatura molto diffusa,TG_19,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36627,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,Struttura abbastanza  granulosa  e definita ma con presenza di micro occhiatura  diffusa,Struttura abbastanza granulosa e definita ma con presenza di micro occhiatura diffusa,TG_20,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36628,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Struttura della Pasta,Grana grossolana  con occhiatura frequenti ma piccole. Frattura  media omogenea,Grana grossolana con occhiatura frequenti ma piccole. Frattura media omogenea,TG_24,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36629,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Colore della Pasta,Escludendo la sfumatura della crosta il colore omogeneo,Escludendo la sfumatura della crosta il colore omogeneo,Q_02,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36630,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Colore della Pasta,Chiaro ma tendente al grigio uniforme  con leggera sfumatura risata al centro,Chiaro ma tendente al grigio uniforme con leggera sfumatura risata al centro,Q_09,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36631,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Colore della Pasta,Omogenea,Omogenea,TG_05,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36633,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Colore della Pasta,Colore leggermente carico ma omogeneo,Colore leggermente carico ma omogeneo,TG_13,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36634,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Colore della Pasta,Giallo carico omogeneo,Giallo carico omogeneo,TG_14,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36635,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Colore della Pasta,Più scura verso un piatto,Più scura verso un piatto,TG_15,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36636,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Colore della Pasta,Omogenea e intensa,Omogenea e intensa,TG_19,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36637,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Colore della Pasta,Bello,Bello,TG_20,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36638,data/images_flat/2018-2019_Trentingrana__2018-09-19__P1b_302_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P1b_302_fetta.bmp,Colore della Pasta,Giallo carico omogeneo,Giallo carico omogeneo,TG_24,2018-09-19,2018-2019_Trentingrana,3,,Fetta,1,b,TN_302,C0A
36639,data/images_flat/2018-2019_Trentingrana__2018-09-19__P4b_311_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P4b_311_fetta.bmp,Profumo,"delicato ma lattico, caratteristico","delicato ma lattico, caratteristico",TG_20,2018-09-19,2018-2019_Trentingrana,3,,Fetta,4,b,TN_311,C0G
36640,data/images_flat/2018-2019_Trentingrana__2018-09-19__P4b_311_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P4b_311_fetta.bmp,Profumo,"cipolla, minestrone verdura","cipolla, minestrone verdura",TG_15,2018-09-19,2018-2019_Trentingrana,3,,Fetta,4,b,TN_311,C0G
36641,data/images_flat/2018-2019_Trentingrana__2018-09-19__P4b_311_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P4b_311_fetta.bmp,Profumo,leg fieno,leg fieno,Q_09,2018-09-19,2018-2019_Trentingrana,3,,Fetta,4,b,TN_311,C0G
36642,data/images_flat/2018-2019_Trentingrana__2018-09-19__P4b_311_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P4b_311_fetta.bmp,Profumo,panna,panna,TG_13,2018-09-19,2018-2019_Trentingrana,3,,Fetta,4,b,TN_311,C0G
