row_id,image_path_flat,image_path,attribute,caption_raw,caption_norm,panelist,session_date,year_folder,session_num,bimester,view,panel_slot,panel_replicate,dairy_id,product_code,caption_pre,dedup_key
45278,data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P4b_319_grana.bmp,Colore della Pasta,Verde grigio verso la crosta non uniforme tende al carico,Verde grigio verso la crosta non uniforme tende al carico,TG_26,2018-10-24,2018-2019_Trentingrana,8,,Grana,4,b,TN_319,C0M,Verde grigio verso la crosta non uniforme tende al carico,Colore della Pasta::verde grigio verso la crosta non uniforme tende al carico
45279,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Profumo,leggero caramello,leggero caramello,TG_14,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,leggero caramello,Profumo::leggero caramello
45280,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Profumo,"fieno, burro fuso","fieno, burro fuso",TG_08,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"fieno, burro fuso",Profumo::fieno burro fuso
45281,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Profumo,"molto intenso, burro e grana .......","molto intenso, burro e grana .......",TG_24,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"molto intenso, burro e grana .......",Profumo::molto intenso burro e grana
45286,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Profumo,no difetti ma non tipico,no difetti ma non tipico,TG_26,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,no difetti ma non tipico,Profumo::no difetti ma non tipico
45287,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Profumo,"poco intenso ma anche note vegetali , brodo vegetale","poco intenso ma anche note vegetali , brodo vegetale",TG_04,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"poco intenso ma anche note vegetali , brodo vegetale",Profumo::poco intenso ma anche note vegetali brodo vegetale
45290,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Profumo,"latte cotto e brodo di carne, cipolla","latte cotto e brodo di carne, cipolla",TG_15,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"latte cotto e brodo di carne, cipolla",Profumo::latte cotto e brodo di carne cipolla
45292,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,piccante predonderante,piccante predonderante,TG_08,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,piccante predonderante,Sapore::piccante predonderante
45293,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,equilibrio e note dolci...sebene finale amorognolo .. peccato,equilibrio e note dolci...sebene finale amorognolo .. peccato,TG_24,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,equilibrio e note dolci...sebene finale amorognolo .. peccato,Sapore::equilibrio e note dolci sebene finale amorognolo peccato
45294,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,leg amaro,leg amaro,Q_09,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,leggermente amaro,Sapore::leggermente amaro
45295,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,legg salato,legg salato,TG_12,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,leggermente salato,Sapore::leggermente salato
45296,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,amaro acido,amaro acido,Q_02,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,amaro acido,Sapore::amaro acido
45297,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,acido,acido,TG_05,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,acido,Sapore::acido
45298,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,dolce,dolce,TG_26,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,dolce,Sapore::dolce
45299,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,"delicato in tutto. quasi scarno, pochissimo umami.l non percepisco dolce","delicato in tutto. quasi scarno, pochissimo umami.l non percepisco dolce",TG_04,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"delicato in tutto. quasi scarno, pochissimo umami.l non percepisco dolce",Sapore::delicato in tutto quasi scarno pochissimo umami l non percepisco dolce
45300,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,umami,umami,TG_19,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,umami,Sapore::umami
45301,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,brodo,brodo,TG_11,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,brodo,Sapore::brodo
45302,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Sapore,leggera nota amara,leggera nota amara,TG_15,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,leggera nota amara,Sapore::leggera nota amara
45303,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Aroma,"leggero aroma vegetale/silos/ frutta troppo matura, non ben definibile","leggero aroma vegetale/silos/ frutta troppo matura, non ben definibile",TG_14,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"leggero aroma vegetale/silos/ frutta troppo matura, non ben definibile",Aroma::leggero aroma vegetale/silos/ frutta troppo matura non ben definibile
45304,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Aroma,fieno,fieno,TG_08,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,fieno,Aroma::fieno
45305,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Aroma,"burro, grana","burro, grana",TG_24,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"burro, grana",Aroma::burro grana
45306,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Aroma,cotto latte,cotto latte,Q_09,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,cotto latte,Aroma::cotto latte
45311,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Aroma,nota lattea non sentita all-olfatto,nota lattea non sentita all-olfatto,TG_04,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,nota lattea non sentita all-olfatto,Aroma::nota lattea non sentita all olfatto
45312,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Aroma,brodo animale,brodo animale,TG_19,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,brodo animale,Aroma::brodo animale
45314,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Aroma,"latte cotto, cipolla","latte cotto, cipolla",TG_15,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"latte cotto, cipolla",Aroma::latte cotto cipolla
45315,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Texture,"morbido, pastoso, grana molto fine e solubuile","morbido, pastoso, grana molto fine e solubuile",TG_14,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"morbido, pastoso, grana molto fine e solubuile",Texture::morbido pastoso grana molto fine e solubuile
45317,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Texture,"media stuttura con granuli e pastoso/poca umidit', ma discretooo","media stuttura con granuli e pastoso/poca umidit', ma discretooo",TG_24,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"media stuttura con granuli e pastoso/poca umidità', ma discretooo",Texture::media stuttura con granuli e pastoso/poca umidità' ma discretooo
45318,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Texture,morbido poco granuloso cristalli,morbido poco granuloso cristalli,Q_09,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,morbido poco granuloso cristalli,Texture::morbido poco granuloso cristalli
45323,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Texture,"morbido. sufficientemente cedevole, quindi friabile. struttura fine. cristalli presenti, ma pochi","morbido. sufficientemente cedevole, quindi friabile. struttura fine. cristalli presenti, ma pochi",TG_04,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"morbido. sufficientemente cedevole, quindi friabile. struttura fine. cristalli presenti, ma pochi",Texture::morbido sufficientemente cedevole quindi friabile struttura fine cristalli presenti ma pochi
45324,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Texture,"poca struttura in bocca, leggermente cedevole, poca granulosità","poca struttura in bocca, leggermente cedevole, poca granulosità",TG_19,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"poca struttura in bocca, leggermente cedevole, poca granulosità",Texture::poca struttura in bocca leggermente cedevole poca granulosità
45326,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Texture,abbastanza solubile,abbastanza solubile,TG_15,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,abbastanza solubile,Texture::abbastanza solubile
45327,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Spessore della Crosta,"Crosta sfumata Scalzi e piatti media 9mm Spigoli 1,8","Crosta sfumata Scalzi e piatti media 9mm Spigoli 1,8",Q_02,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"Crosta sfumata Scalzi e piatti media 9mm Spigoli 1,8",Spessore della Crosta::crosta sfumata scalzi e piatti media 9mm spigoli 1 8
45328,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Spessore della Crosta,12,12,Q_09,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Media,Spessore della Crosta::media
45335,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Spessore della Crosta,10 mm,10 mm,TG_15,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Media,Spessore della Crosta::media
45337,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Spessore della Crosta,Mediamente 10 mm,Mediamente 10 mm,TG_24,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Media,Spessore della Crosta::media
45338,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Spessore della Crosta,Non uniforme uno scalzo molto più grosso  media 1,Non uniforme uno scalzo molto più grosso media 1,TG_26,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Non uniforme uno scalzo molto più grosso media 1,Spessore della Crosta::non uniforme uno scalzo molto più grosso media 1
45339,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Struttura della Pasta,NON Regolare granulosa,NON Regolare granulosa,Q_02,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,NON Regolare granulosa,Struttura della Pasta::non regolare granulosa
45340,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Struttura della Pasta,Frattura regolare e grana media,Frattura regolare e grana media,Q_09,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Frattura regolare e grana media,Struttura della Pasta::frattura regolare e grana media
45341,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Struttura della Pasta,"Granulosa, appena irregolare. Buona frattura","Granulosa, appena irregolare. Buona frattura",TG_04,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"Granulosa, appena irregolare. Buona frattura",Struttura della Pasta::granulosa appena irregolare buona frattura
45343,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Struttura della Pasta,Non omogenea,Non omogenea,TG_08,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Non omogenea,Struttura della Pasta::non omogenea
45345,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Struttura della Pasta,"Microocch, un po' disomogenea","Microocch, un po' disomogenea",TG_12,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"Microocch, un poco' disomogenea",Struttura della Pasta::microocch un poco' disomogenea
45347,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Struttura della Pasta,"Zona con sfoglia, grana sottile","Zona con sfoglia, grana sottile",TG_15,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"Zona con sfoglia, grana sottile",Struttura della Pasta::zona con sfoglia grana sottile
45348,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Struttura della Pasta,Un Po di disomogeneità,Un Po di disomogeneità,TG_19,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Un Poco di disomogeneità,Struttura della Pasta::un poco di disomogeneità
45349,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Struttura della Pasta,"Grana grossa e struttura omogenea, leggera stiratura..","Grana grossa e struttura omogenea, leggera stiratura..",TG_24,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,"Grana grossa e struttura omogenea, leggera stiratura..",Struttura della Pasta::grana grossa e struttura omogenea leggera stiratura
45350,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Struttura della Pasta,Bella grana stirato centrale occhiata fine al centro,Bella grana stirato centrale occhiata fine al centro,TG_26,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Bella grana stirato centrale occhiata fine al centro,Struttura della Pasta::bella grana stirato centrale occhiata fine al centro
45351,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Colore della Pasta,Fascie di alone più scuro concentriche  più alone,Fascie di alone più scuro concentriche più alone,Q_02,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Fascie di alone più scuro concentriche più alone,Colore della Pasta::fascie di alone più scuro concentriche più alone
45352,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Colore della Pasta,Evidente alone rosato,Evidente alone rosato,Q_09,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Evidente alone rosato,Colore della Pasta::evidente alone rosato
45353,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Colore della Pasta,Bi color,Bi color,TG_04,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Bi colore,Colore della Pasta::bi colore
45355,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Colore della Pasta,Alone centrale più  intenso,Alone centrale più intenso,TG_08,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Alone centrale più intenso,Colore della Pasta::alone centrale più intenso
45357,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Colore della Pasta,Parte centrale più scura,Parte centrale più scura,TG_12,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Parte centrale più scura,Colore della Pasta::parte centrale più scura
45359,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Colore della Pasta,Anello sottocrosta  chiaro,Anello sottocrosta chiaro,TG_15,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Anello sottocrosta chiaro,Colore della Pasta::anello sottocrosta chiaro
45360,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Colore della Pasta,Alone centrale tendente al rosa,Alone centrale tendente al rosa,TG_19,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Alone centrale tendente al rosa,Colore della Pasta::alone centrale tendente al rosa
45361,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Colore della Pasta,Giallo carico ma con aree verdognole nel piatto inferiore,Giallo carico ma con aree verdognole nel piatto inferiore,TG_24,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Giallo carico ma con aree verdognole nel piatto inferiore,Colore della Pasta::giallo carico ma con aree verdognole nel piatto inferiore
45362,data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P2b_306_grana.bmp,Colore della Pasta,Zona scura al centro,Zona scura al centro,TG_26,2018-10-24,2018-2019_Trentingrana,8,,Grana,2,b,TN_306,C0D,Zona scura al centro,Colore della Pasta::zona scura al centro
