dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Colore della Pasta::giallo vivo carico ma omogeneo,Colore della Pasta,Giallo vivo carico ma omogeneo,Pasta di colore giallo carico e omogeneo.,4,18404,
Colore della Pasta::colore chiaro risata al centro e bianca sotto 2 piatto con macchie rosa nella zona spugnosa,Colore della Pasta,Colore chiaro risata al centro e bianca sotto 2 piatto con macchie rosa nella zona spugnosa,"Pasta con colore chiaro rosato al centro, bianca sotto crosta, e macchie rosate nella zona spugnosa.",4,26108,
Colore della Pasta::carico con alone,Colore della Pasta,Carico con alone,Pasta di colore carico con alone.,8,9990,
Colore della Pasta::giallo chiaro con macchie rosa,Colore della Pasta,Giallo chiaro con macchie rosa,Pasta di colore giallo chiaro con macchie rosa.,4,5530,
Colore della Pasta::più chiaro sotto 1 piatto e alone centrale,Colore della Pasta,Più chiaro sotto 1 piatto e alone centrale,Pasta più chiara nella zona sottocrostale con alone centrale.,4,7835,
Colore della Pasta::intenso ma omogeneo,Colore della Pasta,Intenso ma omogeneo,Pasta di colore intenso e omogeneo.,8,20478,
Colore della Pasta::colore carico ma con 1 piatto più chiaro forse qualche macchia risata,Colore della Pasta,Colore carico ma con 1 Piatto più chiaro forse qualche macchia risata,Pasta di colore carico con zone più chiare e qualche macchia rosata.,4,44344,
Colore della Pasta::avv uniforme gialla,Colore della Pasta,Avv uniforme gialla,Pasta di colore giallo uniforme.,4,31973,
Colore della Pasta::giallina,Colore della Pasta,Giallina,Pasta di colore giallina.,8,5834,
Colore della Pasta::leggermente salmonato,Colore della Pasta,Leggermente salmonato,Pasta di colore leggermente rosato.,4,51956,
Colore della Pasta::omogeneo giallo medio carico,Colore della Pasta,Omogeneo giallo medio.carico,"Pasta di colore giallo medio carico, omogeneo.",2,46700,
Colore della Pasta::carico e a strisce,Colore della Pasta,Carico e a strisce,Pasta di colore carico con strisce.,4,14244,
Colore della Pasta::più concezione sembrano due zone di colore,Colore della Pasta,Più concezione sembrano due zone di colore,Pasta con due zone di colore distinte.,10,2162,
Colore della Pasta::bi colore al centro molto saturo,Colore della Pasta,Bi colore. Al centro molto saturo,Pasta bicolore con colore molto saturo al centro.,4,25724,
Colore della Pasta::forse una macchia rosa,Colore della Pasta,Forse una macchia rosa?,Pasta con possibile macchia rosata.,8,51853,
Colore della Pasta::colore non saturo appena più chiaro verso un piatto e uno scalzo,Colore della Pasta,Colore non saturo appena più Chiaro verso un piatto e uno scalzo,"Pasta di colore non saturo, appena più chiara verso il piatto e uno scalzo.",4,32427,
Colore della Pasta::zone grigiastre vicino alla crosta,Colore della Pasta,Zone grigiastre vicino alla crosta,Pasta con zone grigiastre vicino alla crosta.,4,37042,
Colore della Pasta::deciso alone centrale,Colore della Pasta,Deciso alone centrale,Pasta con deciso alone centrale.,4,41188,
Colore della Pasta::tendente al chiaro zona vs piatto più scura macchia rosa,Colore della Pasta,tendente al chiaro zona vs piatto più scura macchia rosa,"Pasta tendente al chiaro in zona, con piatto più scuro e macchia rosa.",4,33820,
Colore della Pasta::omogeneo tendente al giallo chiaro,Colore della Pasta,Omogeneo tendente al giallo chiaro,Pasta di colore omogeneo tendente al giallo chiaro.,4,31895,
Colore della Pasta::area più carica centrale,Colore della Pasta,Area più carica centrale,Pasta con area centrale più carica.,4,47568,
Colore della Pasta::riflessi giallo verosimili per la struttura no dimenticato anche leggera stiratura,Colore della Pasta,Riflessi giallo verosimili. Per la struttura no dimenticato anche leggera stiratura,Pasta con riflessi giallo carico.,4,4744,
Colore della Pasta::carico,Colore della Pasta,Carico,Pasta di colore carico.,40,13894,
Colore della Pasta::intenso al centro di più,Colore della Pasta,Intenso al centro di più,Pasta di colore intenso al centro.,4,35496,
Colore della Pasta::tende al chiaro è omogeneo,Colore della Pasta,Tende al chiaro è omogeneo,Pasta tendente al chiaro e omogenea.,4,25654,
Colore della Pasta::colore tendente al rosato abbastanza unif,Colore della Pasta,Colore tendente al rosato abbastanza unif,Pasta di colore tendente al rosato abbastanza uniforme.,4,37455,
Colore della Pasta::leggera ossidatura centrale alone,Colore della Pasta,Leggera ossidatura centrale ...alone?,Pasta con leggera ossidatura centrale.,4,4941,
Colore della Pasta::carico un poco grigiastro e rosato,Colore della Pasta,Carico un Poco grigiastro e rosato,"Pasta di colore carico, leggermente grigiastro e rosato.",4,15531,
Colore della Pasta::un poco' più scuro al centro,Colore della Pasta,Un poco' più scuro al centro,Pasta più scura al centro.,4,9987,
Colore della Pasta::più chiara all' esterno,Colore della Pasta,Più chiara all' esterno,Pasta più chiara nelle zone esterne.,4,47401,
Colore della Pasta::un piatto più chiaro,Colore della Pasta,Un piatto più chiaro,Pasta di colore piatto più chiaro.,12,5842,
Colore della Pasta::sfumatura rosa vicino a sottocrosta,Colore della Pasta,Sfumatura rosa vicino a sottocrosta,Pasta con sfumatura rosa vicino alla sottocrosta.,4,14176,
Colore della Pasta::giallo carico ma con aree verdognole nel piatto inferiore,Colore della Pasta,Giallo carico ma con aree verdognole nel piatto inferiore,Pasta di colore giallo carico con aree verdognole nel piatto inferiore.,4,44185,
Colore della Pasta::candido paglierino a tratti ma alone centrale appena più carico,Colore della Pasta,"Candido paglierino a tratti, ma alone centrale appena più carico","Pasta con colorazione candida e paglierina a tratti, alone centrale appena più carico.",4,41409,
Colore della Pasta::colore sotto un piatto marrone rossiccio,Colore della Pasta,Colore sotto un piatto marrone rossiccio,Pasta di colore marrone rossiccio.,4,50950,
Colore della Pasta::giallo chiaro con aloni rosati,Colore della Pasta,Giallo chiaro con aloni rosati,Pasta di colore giallo chiaro con aloni rosati.,4,6069,
Colore della Pasta::giallo chiaro grigiastro ai lati più carico in centro con alone rosati,Colore della Pasta,"Giallo chiaro grigiastro ai lati, più carico in centro con alone rosati","Pasta di colore giallo chiaro grigiastro ai bordi, più carico in centro con alone rosati.",4,30858,
Colore della Pasta::pasta disidratata sotto crosta,Colore della Pasta,Pasta disidratata sotto crosta,Pasta più scura sotto crosta per disidratazione.,4,48993,
Colore della Pasta::chiara ma alone sganciato centrale,Colore della Pasta,Chiara ma alone sganciato centrale,Pasta chiara con alone centrale sganciato.,4,15648,
Colore della Pasta::giallo con leggere sfumature rosa,Colore della Pasta,Giallo con leggere sfumature rosa,Pasta di colore giallo con leggere sfumature rosate.,4,21791,
Colore della Pasta::molto giallo,Colore della Pasta,Molto giallo,Pasta di colore molto giallo.,8,29478,
Colore della Pasta::in una parte più nocciola,Colore della Pasta,In una parte più nocciola,Pasta con parte di colore nocciola.,4,2327,
Colore della Pasta::giallo carico ma abbastanza uniforme,Colore della Pasta,Giallo carico ma abbastanza uniforme,"Pasta di colore giallo carico, abbastanza uniforme.",4,42763,
Colore della Pasta::paglierino sganciato omogeneoamente distribuito,Colore della Pasta,Paglierino sganciato omogeneoamente distribuito,Pasta di colore paglierino omogenamente distribuito.,4,5534,
Colore della Pasta::alone centrale con fascia circolare che segue la frattura della pasta,Colore della Pasta,Alone centrale con fascia circolare che segue la frattura della pasta,Pasta con alone centrale e fascia circolare lungo la frattura.,2,46955,
Colore della Pasta::alone centrale in qualche sfumatura risata in corrispondenza delle bocciature più importanti,Colore della Pasta,Alone centrale in qualche sfumatura risata in corrispondenza delle bocciature più importanti,Pasta con alone centrale e sfumature rosate in corrispondenza delle bocciature più importanti.,4,13897,
Colore della Pasta::giallo paglierino omogeneo abbastanza carico,Colore della Pasta,Giallo paglierino omogeneo abbastanza carico,"Pasta di colore giallo paglierino omogeneo, abbastanza carico.",2,46864,
Colore della Pasta::disidratata solo da una parte,Colore della Pasta,Disidratata solo da una parte,Pasta disidratata in una parte.,4,51109,
Colore della Pasta::tendente al rosato ma unif,Colore della Pasta,Tendente al rosato ma unif,Pasta tendente al rosato e di colore uniforme.,4,47175,
Colore della Pasta::area centrale rossastra,Colore della Pasta,Area centrale rossastra...,Pasta con area centrale rossastra.,4,35858,
Colore della Pasta::colore della pasta un poco' a fasce,Colore della Pasta,Colore della pasta un poco' a fasce,Pasta di colore a fasce.,4,31968,
Colore della Pasta::colore chiaro e unif,Colore della Pasta,Colore chiaro e unif,Pasta di colore chiaro e uniforme.,4,18782,
Colore della Pasta::omogeneo abbastanza chiaro,Colore della Pasta,Omogeneo abbastanza chiaro,Pasta di colore abbastanza chiaro e omogeneo.,8,14313,
Colore della Pasta::giallo medio carico con aree nocciola,Colore della Pasta,Giallo medio carico con aree nocciola,Pasta di colore giallo medio carico con aree nocciola.,4,44353,
Colore della Pasta::una piccola parte meno omogenea come colore,Colore della Pasta,Una piccola parte meno omogenea come colore,Pasta con una piccola parte di colore non omogeneo.,4,2582,
Colore della Pasta::alone scuro evidentissimo molto disomogeneo,Colore della Pasta,"Alone scuro evidentissimo, molto disomogeneo",Pasta con alone scuro molto evidente e disomogenea.,4,47235,
Colore della Pasta::omogeneo e scarico bello,Colore della Pasta,Omogeneo e scarico. Bello,Pasta di colore omogeneo e leggero.,4,26109,
Colore della Pasta::colore non omogeneo un piatto è paglierino pallido tendente al grigio il resto del formaggio paglierino più deciso,Colore della Pasta,"Colore non omogeneo, un piatto è paglierino pallido tendente al grigio, il resto del formaggio paglierino più deciso","Pasta con colore non omogeneo: un settore paglierino pallido tendente al grigio, il resto paglierino più deciso.",4,47406,
Colore della Pasta::giallo con leggero alone rosa,Colore della Pasta,Giallo con leggero alone rosa,Pasta di colore giallo con leggero alone rosato.,4,27766,
Colore della Pasta::intenso ma abbastanza omogeneo,Colore della Pasta,Intenso ma abbastanza omogeneo,Pasta di colore intenso ma abbastanza omogeneo.,4,41412,
Colore della Pasta::carico ma abbastanza uniforme,Colore della Pasta,Carico ma abbastanza uniforme,Pasta di colore carico ma abbastanza uniforme.,4,21784,
Colore della Pasta::sarebbe anche giallo paglierino ma presenta zona con alone imbrunito,Colore della Pasta,Sarebbe anche giallo paglierino ma presenta zona con alone imbrunito,Pasta di colore giallo paglierino con zona caratterizzata da alone imbrunito.,2,46697,
Colore della Pasta::giallo carico,Colore della Pasta,Giallo carico,Pasta di colore giallo carico.,56,5835,
Colore della Pasta::molto presente un alone centrale,Colore della Pasta,Molto presente un alone centrale!,Pasta con alone centrale marcato.,4,25731,
Colore della Pasta::ampia macchia interna rosa,Colore della Pasta,Ampia macchia interna rosa,Pasta con ampia macchia interna rosata.,4,25725,
Colore della Pasta::colore più chiaro sotto un piatto,Colore della Pasta,Colore più chiaro sotto un piatto,Pasta di colore più chiaro nella zona sottocorticale.,4,22330,
Colore della Pasta::carico non perfettamente omogeneo,Colore della Pasta,"Carico, non perfettamente Omogeneo","Pasta di colore carico, non perfettamente omogenea.",8,29477,
Colore della Pasta::alone centrale on un sottoposto più bianco,Colore della Pasta,Alone centrale on un sottoposto più bianco,Pasta con alone centrale e zona sottoposta più bianca.,4,44680,
Colore della Pasta::giallo chiaro con alone più scuro,Colore della Pasta,Giallo chiaro con alone più scuro,Pasta di colore giallo chiaro con alone più scuro.,4,32354,
Colore della Pasta::area rosata in corrispondenza di una bollatura allungata,Colore della Pasta,Area rosata in corrispondenza di una bollatura allungata,Pasta con area rosata in corrispondenza di una bollatura allungata.,4,48906,
Colore della Pasta::più carico al centro rosato verso la crosta,Colore della Pasta,"Più carico al centro, rosato verso la crosta",Pasta con colore più carico al centro e rosato verso la crosta.,4,7535,
Colore della Pasta::omogeneo paglierino chiaro con alone verdognolo,Colore della Pasta,Omogeneo paglierino chiaro con alone verdognolo,Pasta di colore omogeneo paglierino chiaro con alone verdognolo.,4,24217,
Colore della Pasta::carico rosato ma unif,Colore della Pasta,Carico rosato ma unif,Pasta di colore carico rosato e uniforme.,4,26031,
Colore della Pasta::degradante x intensità da un piatto allaltro,Colore della Pasta,Degradante x intensità da un piatto allaltro,Pasta con colorazione degradante in intensità da un piatto all'altro.,8,29476,
Colore della Pasta::carico e omogeneo,Colore della Pasta,Carico e omogeneo,Pasta di colore carico e omogeneo.,4,16789,
Colore della Pasta::carico e più s uro al centro,Colore della Pasta,Carico e più s uro al centro,Pasta di colore carico e più scuro al centro.,4,13754,
Colore della Pasta::omogenea non troppo carica alone ristretto alcentro,Colore della Pasta,Omogenea non troppo carica. Alone ristretto alcentro,"Pasta di colore omogeneo non troppo carico, con alone ristretto al centro.",4,24210,
Colore della Pasta::macchia grigio rosa non conforme,Colore della Pasta,Macchia grigio rosa NON CONFORME,Pasta con macchia grigio rosata non conforme.,4,50289,
Colore della Pasta::alone centrale evidente con un sottopiatto più chiaro,Colore della Pasta,Alone centrale evidente con un sottopiatto più chiaro,Pasta con alone centrale evidente e sottopiatto più chiaro.,4,47399,
Colore della Pasta::giallo non carico con alone centrale più scuro e sfumatura rosata,Colore della Pasta,"Giallo non carico, con alone centrale più scuro e sfumatura rosata","Pasta di colore giallo non carico, con alone centrale più scuro e sfumatura rosata.",4,30760,
Colore della Pasta::colore molto chiaro ma di diverse tonalità,Colore della Pasta,Colore molto chiaro ma di diverse tonalità,Pasta di colore molto chiaro con diverse tonalità.,4,49183,
Colore della Pasta::chiaro con centro più bianco,Colore della Pasta,Chiaro con centro più bianco,Pasta di colore chiaro con centro più bianco.,4,35790,
Colore della Pasta::al centro più carico tendente al rosa,Colore della Pasta,Al centro più carico tendente al rosa,"Pasta di colore più carico al centro, tendente al rosa.",4,40305,
