dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Profumo::leggero sentore di crosta di formaggio latte acido e panna,Profumo,leggero sentore di crosta di formaggio latte acido e panna,Profumo leggero di crosta di formaggio con sentore di latte acido e panna.,4,42572,
Profumo::cotto e leggero da letame,Profumo,cotto e leggero da letame,Profumo cotto e leggero con sentore di letame.,4,37472,
Profumo::profumi leggeri,Profumo,profumi leggeri,Profumo leggero.,4,5849,
Profumo::moderato poco complesso,Profumo,moderato. poco complesso,"Profumo moderato, poco complesso.",4,20546,
Profumo::difettato odori strani,Profumo,Difettato? Odori strani...,Profumo difettoso e strano.,14,2127,
Profumo::cipolla burro crudo leggero,Profumo,"cipolla, burro crudo leggero",Profumo di cipolla e burro fresco leggermente pronunciato.,4,9915,
Profumo::molto leggera fermentazione,Profumo,molto leggera fermentazione,Profumo di leggera fermentazione.,4,17340,
Profumo::burro fresco molto lattico,Profumo,"Burro fresco, molto lattico",Profumo di burro fresco con note lattiche intense.,4,49379,
Profumo::brodo di carne latte cotto burro fuso nocciola tostato leggereo,Profumo,brodo di carne latte cotto burro fuso nocciola tostato leggereo,"Profumo di brodo di carne, latte cotto, burro fuso, nocciola e tostato.",4,15542,
Profumo::burroso ma con tostatura forte,Profumo,burroso ma con tostatura forte...,Profumo burroso con tostatura forte.,4,35623,
Profumo::croste di polenta,Profumo,Croste di polenta,Profumo di croste di polenta.,4,3322,
Profumo::brodo vegetale formaggio cotto,Profumo,"brodo vegetale , formaggio cotto",Profumo di brodo vegetale e formaggio cotto.,4,40314,
Profumo::panna leggero sentore di brodo,Profumo,"panna, leggero sentore di brodo",Profumo di panna con leggero sentore di brodo.,4,47469,
Profumo::un poco' di verdura lessa,Profumo,un poco' di verdura lessa,Profumo di verdura lessa leggeramente percettibile.,4,41084,
Profumo::predomina l'odore di verdure cotte,Profumo,predomina l'odore di verdure cotte,Profumo di verdure cotte predominante.,4,33908,
Profumo::sentore di crosta e di latte cotto,Profumo,sentore di crosta e di latte cotto,Profumo di crosta e di latte cotto.,4,36881,
Profumo::aroma non molto intenso e complesso quasi una nota di emmental che pero' non considero nel pu nteggio perch[ non sicuro,Profumo,aroma non molto intenso e complesso. quasi una nota di emmental che pero' non considero nel pu nteggio perch[ non sicuro,"Profumo poco intenso e poco complesso, con nota di emmental.",2,46206,
Profumo::intensità' contenuta fogna,Profumo,"intensità' contenuta, fogna",Profumo con intensità contenuta di fogna.,4,47467,
Profumo::all'apertura stagnante,Profumo,All'apertura stagnante,Profumo stagnante all'apertura.,4,3478,
Profumo::profumo di cotto,Profumo,profumo di cotto,Profumo di cotto.,2,46882,
Profumo::niente di particolare,Profumo,niente di particolare,NON_DESCRITTO,4,30669,
Profumo::latte cotto intensità medio bassa,Profumo,latte cotto intensità medio bassa,Profumo di latte cotto con intensità medio-bassa.,4,41415,
Profumo::burro fuso burro spezia,Profumo,"burro fuso, burro, spezia",Profumo di burro fuso con note di spezia.,4,44608,
Profumo::leggero non molto caratterizzato anonimo,Profumo,leggero. non molto caratterizzato. Anonimo,Profumo leggero e poco caratterizzato.,4,37306,
Profumo::burro fiore grana piacevole,Profumo,"burro, fiore, grana ...piacevole",Profumo di burro e fiore con sentore di grana.,2,46297,
Profumo::mediamente intenso latte bruciato lieve pungenza,Profumo,"mediamente intenso, latte bruciato, lieve pungenza",Profumo mediamente intenso di latte bruciato con lieve pungenza.,4,5843,
Profumo::latte cotto intensità leggera,Profumo,latte cotto intensità leggera;,Profumo di latte cotto con intensità leggera.,8,16791,
Profumo::su base lattea dolce qualche nota vegetale brodo intensità medio bassa,Profumo,su base lattea dolce qualche nota vegetale. brodo. intensità medio-bassa,"Profumo su base lattea dolce con note vegetali e di brodo, intensità moderata.",4,24080,
Profumo::ammoniaca solo alla apertura dopo profumo troppo delicato,Profumo,"Ammoniaca solo alla apertura,dopo profumo troppo delicato","Profumo di ammoniaca all'apertura, successivamente delicato.",4,50202,
Profumo::crosta e cotto,Profumo,crosta e cotto,Profumo di crosta e cotto.,4,25663,
Profumo::debole sentore di brodo,Profumo,debole sentore di brodo,Profumo con debole sentore di brodo.,4,24152,
Profumo::leggero senza grandi freschezze panna note vegetali,Profumo,leggero. Senza grandi freschezze. panna. note vegetali,"Profumo leggero di panna con note vegetali, senza grande freschezza.",4,15933,
Profumo::odore pungente da fermentato sgradevole,Profumo,Odore pungente da fermentato. Sgradevole,Profumo pungente da fermentato.,4,3857,
Profumo::leggero ossidato,Profumo,leggero ossidato,Profumo leggermente ossidato.,4,11591,
Profumo::plastica bruciata,Profumo,Plastica bruciata,Profumo di plastica bruciata.,4,50637,
Profumo::burro fuso intensità alta stantio intensità alta,Profumo,burro fuso intensità alta;stantio intensità alta,"Profumo di burro fuso e stantio, entrambi di intensità elevata.",4,9161,
Profumo::frutta tropicale latte acido,Profumo,"frutta tropicale, latte acido",Profumo di frutta tropicale e latte acido.,4,14257,
Profumo::poco profumato poco complesso,Profumo,poco profumato. poco complesso,Profumo poco intenso e poco complesso.,4,32284,
Profumo::intensità iniziale alta ma bouquet non gradevole cuoio brodo verdura cotta,Profumo,"Intensità iniziale alta. Ma bouquet non gradevole: cuoio, brodo, verdura cotta","Profumo intenso all'apertura con note di cuoio, brodo e verdura cotta.",4,49126,
Profumo::tostato pane biscottato biscotto vaniglia intensità' bassa,Profumo,"tostato, pane biscottato, biscotto, vaniglia. intensità' bassa","Profumo di tostato, pane biscottato e vaniglia, intensità bassa.",4,47187,
Profumo::leggero sentore di fermentato insilato,Profumo,"Leggero sentore di fermentato, insilato",Profumo con leggero sentore di fermentato e insilato.,4,9246,
Profumo::verdora cotta non positivo,Profumo,verdora cotta non positivo,Profumo di verdura cotta non positivo.,4,11459,
Profumo::formaggio stagionato brodo latte cotto panna con inensità moderata,Profumo,"formaggio stagionato, brodo, latte cotto, panna con inensità moderata","Profumo di formaggio stagionato, brodo, latte cotto e panna con intensità moderata.",4,30812,
Profumo::intenso e pungente all'apertura poi a tratti fermentato crosta di formaggio disomogeneo nei pezzi,Profumo,"intenso e pungente all'apertura, poi a tratti fermentato, crosta di formaggio, disomogeneo nei pezzi","Profumo intenso e pungente all'apertura, con note fermentate e di crosta di formaggio, disomogeneo nei pezzi.",4,41364,
Profumo::grana tipico tostatura e note anche florali,Profumo,"grana tipico, tostatura e note anche florali",Profumo di grana con tostatura e note floreali.,4,35803,
Profumo::panna molto intensa burro latte fresco tostano fino,Profumo,"panna molto intensa. burro, latte fresco. tostano fino","Profumo di panna molto intenso, con note di burro, latte fresco e tostatura fine.",4,47355,
Profumo::panna e brodo,Profumo,panna e brodo,Profumo di panna e brodo.,4,11524,
Profumo::positivo intenso,Profumo,positivo intenso,Profumo intenso.,8,9239,
Profumo::tendenzialmente positivo difetti assenti,Profumo,tendenzialmente positivo difetti assenti,NON_DESCRITTO,4,27703,
Profumo::un poco di latte fermentato leggero in alcuni pezzi alla rottura,Profumo,un poco di latte fermentato leggero in alcuni pezzi alla rottura,Profumo di latte fermentato leggero in alcuni pezzi alla rottura.,4,22261,
Profumo::poco armonico crosta di formaggio stantio,Profumo,"poco armonico, crosta di formaggio, stantio",Profumo poco armonico di crosta di formaggio e stantio.,2,46296,
Profumo::latte cotto mt delicato,Profumo,latte cotto mt delicato,"Profumo di latte cotto, molto delicato.",4,14187,
Profumo::stalla solo all'inizio poi sparisce,Profumo,Stalla solo all'inizio poi sparisce,"Profumo di stalla all'apertura, che svanisce.",4,1417,
Profumo::sentore di ossidato,Profumo,sentore di ossidato,Profumo con sentore di ossidato.,4,15594,
Profumo::ossidato e crosta,Profumo,ossidato e crosta,Profumo ossidato con note di crosta.,4,24294,
Profumo::burro e panna,Profumo,burro e panna,Profumo di burro e panna.,4,9156,
Profumo::caramella mou latte uht,Profumo,"caramella mou , latte UHT",Profumo di caramella mou e latte UHT.,4,9411,
Profumo::cotto e brodo veg,Profumo,cotto e brodo veg,Profumo di latte cotto e brodo vegetale.,4,11171,
Profumo::cavolo odori più evidenti all’apertura,Profumo,"Cavolo, odori più evidenti all’apertura","Profumo di cavolo, più evidente all'apertura.",4,51353,
Profumo::non buono,Profumo,Non buono,NON_DESCRITTO,4,458,
Profumo::latte acido panna leggero insilato,Profumo,"latte acido, panna leggero insilato","Profumo di latte acido, panna leggera e insilato.",4,47466,
Profumo::non particolarmente intenso piatto note animali e di paglia a tratti di acqua ristagnante,Profumo,"non particolarmente intenso, piatto, note animali e di paglia, a tratti di acqua ristagnante","Profumo non particolarmente intenso, piatto, con note animali e di paglia, a tratti di acqua ristagnante.",4,25656,
Profumo::fruttato mela,Profumo,fruttato mela,Profumo fruttato di mela.,16,29098,
Profumo::caramello,Profumo,Caramello,Profumo di caramello.,8,1435,
Profumo::ci sono comunque sentori positivi come brodo di carne e pane tostato ma il nostrano è molto intenso e caratterizzante,Profumo,Ci sono comunque sentori positivi come brodo di carne e pane tostato ma il NOSTRANO è MOLTO INTENSO e caratterizzante,"Profumo di brodo di carne e pane tostato, con sentore nostrano molto intenso.",4,3540,
Profumo::buona intensità cotto e tostato panna burro sciolto,Profumo,buona intensità. cotto e tostato. panna. burro sciolto,"Profumo di buona intensità con note di cotto, tostato, panna e burro sciolto.",4,42774,
Profumo::tostatura e note polverose,Profumo,tostatura e note polverose,Profumo di tostatura e note polverose.,4,7389,
Profumo::leggero cotto,Profumo,Leggero. cotto.,Profumo leggero di cotto.,8,11312,
Profumo::intensità discreta alla prima olfazione quasi nota animale poi si perde latte uht cotto burro sciolto tostato,Profumo,"intensità discreta. alla prima olfazione quasi nota animale, poi si perde. latte uht. cotto. burro sciolto. tostato","Profumo di intensità discreta con note animali all'apertura, latte cotto, burro sciolto e tostato.",4,24220,
Profumo::fermentazione da clostridium sporogenes,Profumo,Fermentazione da Clostridium sporogenes,Profumo di fermentazione da Clostridium sporogenes.,4,50281,
Profumo::ananas,Profumo,ananas,Profumo di ananas.,4,35620,
Profumo::troppo delicato,Profumo,Troppo delicato,Profumo delicato.,8,49867,
Profumo::vegetale panna,Profumo,vegetale panna,Profumo vegetale con note di panna.,4,20103,
Profumo::intenso lattico cotto e vegetale secco forse lieve nota briciata,Profumo,"intenso, lattico cotto e vegetale secco, forse lieve nota briciata",Profumo intenso di lattico cotto e vegetale secco con lieve nota tostata.,4,22160,
Profumo::latte cotto cipolla,Profumo,"latte cotto, cipolla",Profumo di latte cotto e cipolla.,4,9831,
Profumo::tanti sentori nella categoria panna,Profumo,Tanti sentori nella categoria panna,Profumo con numerosi sentori nella categoria panna.,4,49645,
Profumo::cotto leggermente neg,Profumo,cotto leggermente neg,Profumo leggermente cotto con nota negativa.,4,13696,
Profumo::intensità' lieve,Profumo,intensità' lieve.,Profumo lieve.,4,47132,
Profumo::intensità moderata vegetale burro sciolto latteo,Profumo,intensità moderata. vegetale. . burro sciolto. latteo,"Profumo di burro sciolto con note vegetali e lattee, intensità moderata.",4,16793,
Profumo::intensità moderata pane frutta secca latte poca panna,Profumo,intensità moderata. Pane. frutta secca. latte. poca panna,"Profumo di pane e frutta secca con note lattiche e poca panna, intensità moderata.",4,18794,
Profumo::quasi imperteccibile,Profumo,quasi imperteccibile...,NON_DESCRITTO,4,33672,
Profumo::latte cotto pane bruciato,Profumo,"latte cotto, pane bruciato",Profumo di latte cotto e pane bruciato.,4,17338,
Profumo::lattico dominante burro fresco,Profumo,"Lattico dominante, burro fresco",Profumo lattico dominante con burro fresco.,4,1714,
Profumo::delicato e poco percettibile,Profumo,delicato e poco percettibile,Profumo delicato e poco percettibile.,8,29035,
Profumo::latte cotto crosta brodo vegetale,Profumo,"latte cotto, crosta. Brodo vegetale",Profumo di latte cotto e brodo vegetale.,4,15429,
Profumo::latte cotto fruta secca formaggio stagionato intensità moderata,Profumo,"latte cotto, fruta secca, formaggio stagionato intensità moderata","Profumo di latte cotto e frutta secca di formaggio stagionato, intensità moderata.",4,30616,
Profumo::note di crosta ossidato e animale,Profumo,"note di crosta, ossidato e animale",Profumo di crosta con note di ossidato e animale.,4,42569,
Profumo::da grana tipico leggermete tostato pero=,Profumo,"da grana tipico, leggermete tostato pero=",Profumo di grana leggermente tostato.,2,46129,
Profumo::sentore vegetale all'apertura poi anche lattici cotti un poco' troppo affumicato,Profumo,"Sentore vegetale all'apertura, poi anche lattici cotti un poco' troppo, affumicato,","Profumo vegetale all'apertura, seguito da note lattiche cotte e lieve sentore affumicato.",4,9834,
Profumo::mela,Profumo,mela,Profumo di mela.,4,42777,
Profumo::evenescente restano poche sensazioni dopo l'apertura,Profumo,"evenescente, restano poche sensazioni dopo l'apertura","Profumo evanescente, con poche sensazioni dopo l'apertura.",4,20105,
Profumo::nota da nostrano,Profumo,Nota da nostrano,Profumo di nostrano.,14,2191,
Profumo::dolce un poco di cotto,Profumo,dolce un poco- di cotto,Profumo dolce con leggerezza di cotto.,4,32215,
Profumo::leggermente di panna,Profumo,leggermente di panna,Profumo leggermente di panna.,4,16718,
Profumo::debole fermentazione,Profumo,Debole fermentazione,Profumo debole di fermentazione.,4,1752,
Profumo::formaggio cotto e brodo di carne prevalenti,Profumo,Formaggio cotto e brodo di carne prevalenti,Profumo di formaggio cotto e brodo di carne prevalenti.,4,33754,
Profumo::leggero stracci sporchi all'inizio poi panna vegetale,Profumo,leggero stracci sporchi all'inizio poi panna vegetale,"Profumo leggermente di stracci sporchi all'inizio, poi di panna vegetale.",4,5461,
Profumo::peccato per nota leggera di stalla,Profumo,Peccato per nota leggera di stalla,Profumo con nota leggera di stalla.,4,3815,
Profumo::profumi vegetali,Profumo,profumi vegetali,Profumo vegetale.,4,13835,
Profumo::oggi sono raffreddato,Profumo,Oggi sono raffreddato,NON_DESCRITTO,4,1120,
